S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES , CADBURY FUSE Chocolate - Home Treats,Cadbury Fuse,40135729,https://www.bigbasket.com/pd/40135729/cadbury-fuse-chocolate-home-treats-1705-g/,"Cadbury Fuse Chocolate - Home Treats, 170.5 g",149,Rs 145.80,3,170.5 g,,https://www.bigbasket.com/media/uploads/p/mm/40135729_4-cadbury-fuse-chocolate-home-treats.jpg,"A delicious fusion of crunchy peanuts, sweet caramel, and a creamy centre all coated in smooth Cadbury milk chocolate. A chocolaty feast that stimulates your taste buds and satisfies you. This home treats pack contains 11 units of Cadbury Fuse (15.5 grams each).",8.90123E+12,"https://www.bigbasket.com/media/uploads/p/l/40135729_4-cadbury-fuse-chocolate-home-treats.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES , AMUL Chocolate - 90% Bitter,Amul,40130626,https://www.bigbasket.com/pd/40130626/amul-chocolate-90-bitter-150-g/,"Amul Chocolate - 90% Bitter, 150 g",125,,,150 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40130626_3-amul-chocolate-90-bitter.jpg,"This dark chocolate is masterfully crafted to be smooth and rich, with a profound unsweetened cocoa flavour and deliciously intense taste. Bitter 90% is an ideal choice for truly sophisticated palates.",8.90126E+12,"https://www.bigbasket.com/media/uploads/p/l/40130626_3-amul-chocolate-90-bitter.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES , AMUL Best Wishes Dark Chocolate,Amul,40160609,https://www.bigbasket.com/pd/40160609/amul-best-wishes-dark-chocolate-150-g/,"Amul Best Wishes Dark Chocolate, 150 g",100,,,150 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40160609_1-amul-best-wishes-dark-chocolate.jpg,"Amul Dark Chocolate is made with the finest ingredients and delicious cocoa. For a better texture, the finest particle size (approx. 20 microns) is achieved through world-class refining, leaving you to indulge in the exquisite taste of rich dark chocolate. This will surely give your taste buds a heavenly feeling. Enjoy this sweet delight with your loved ones or enjoy some self-indulgence.",8.90126E+12,"https://www.bigbasket.com/media/uploads/p/l/40160609_1-amul-best-wishes-dark-chocolate.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES , NESTLE Chocolate - Classic,Nestle,40018532,https://www.bigbasket.com/pd/40018532/nestle-chocolate-classic-18-g-pouch/,"Nestle Chocolate - Classic, 18 g Pouch",10,,,18 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40018532_1-nestle-chocolate-classic.jpg,Nestle Chocolate - Classic 18 g,40018532,https://www.bigbasket.com/media/uploads/p/l/40018532_1-nestle-chocolate-classic.jpg
, SNACKS & BRANDED FOODS , PICKLES & CHUTNEY , CHUTNEY POWDER , MTR Masala - Parupu Podi,MTR,40001460,https://www.bigbasket.com/pd/40001460/mtr-masala-parupu-podi-200-g-pouch/,"MTR Masala - Parupu Podi, 200 g Pouch",90,,,200 g,,https://www.bigbasket.com/media/uploads/p/mm/40001460_1-mtr-masala-parupu-podi.jpg,MTR Masala - Parupu Podi shake over it on your rice for the real flavour from Tamil Nadu. MTR Tasty Delights is your unique friend in the kitchen that assists you brings added joy to your family's daily celebrations with a variety of mouth-wateringly tempting food. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/,8.90104E+12,https://www.bigbasket.com/media/uploads/p/l/40001460_1-mtr-masala-parupu-podi.jpg
, SNACKS & BRANDED FOODS , PICKLES & CHUTNEY , OTHER VEG PICKLE , MOTHER'S RECIPE Pickle - Mixed,Mother's Recipe,100004036,https://www.bigbasket.com/pd/100004036/mothers-recipe-pickle-mixed-400-g-jar/,"Mother's Recipe Pickle - Mixed, 400 g Jar",110,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/100004036_4-mothers-recipe-pickle-mixed.jpg,"Mothers Recipe Pickle - Mixed is prepared from dissimilar vegetables. It has the actual taste and spicy. A variety of carefully selected fruits & vegetables from across India are mixed in this unusual Indian pickle. Mango, carrot and lime come together in a great southern melange to include a touch of pleasure to you meal.",100004036,"https://www.bigbasket.com/media/uploads/p/l/100004036_4-mothers-recipe-pickle-mixed.jpg"""
, SNACKS & BRANDED FOODS , PICKLES & CHUTNEY , OTHER VEG PICKLE , MOTHER'S RECIPE Pickle - Mixed,Mother's Recipe,263367,https://www.bigbasket.com/pd/263367/mothers-recipe-pickle-mixed-300-g-jar/,"Mother's Recipe Pickle - Mixed, 300 g Jar",92,Rs 86.48,6%,300 g,veg,https://www.bigbasket.com/media/uploads/p/mm/263367_5-mothers-recipe-pickle-mixed.jpg,Mothers Recipe Mixed Vegetable Pickle is necessary item in practically every Indian meal. Traditional pickle recipes using distinctive spice mixes and vegetable oils are made with a wide variety of vegetables.,8.906E+12,"https://www.bigbasket.com/media/uploads/p/l/263367_5-mothers-recipe-pickle-mixed.jpg"""
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , SOUPS , KNORR Classic Chicken Delite Soup,Knorr,266560,https://www.bigbasket.com/pd/266560/knorr-classic-chicken-delite-soup-44-g/,"Knorr Classic Chicken Delite Soup, 44 g",55,Rs 49.50,10%,44 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/266560_9-knorr-classic-chicken-delite-soup.jpg,"The Knorr Chicken Delite Soup is made with Real Chicken and vegetables giving it a lip-smacking taste and perfect consistency every time. Made with 100% real vegetables and no added preservatives, this soup is ready in three simple steps and serves four. This is the perfect soup for all Chicken lovers. So now enjoy Restaurant like delicious Soup at home.Knorr Soups range comprises of 11 delicious flavours of 4 serve soups and 7 flavours of Cup-a-soup. Great taste is in our Nature! Knorr has gone to great lengths to ensure a perfect blend of Ingredients and consistency that give you Restaurant like Soup at home.About Knorr: Just like you, we love everything about food, because no delicious meal is cooked without love. Love for carefully selected Ingredients, flavours and spices, or the aroma of dinner wafting through your home. Love for the people you feed everyday; your family and friends, relatives and guests, the people that matter to you the most. With Knorr as your cooking partner, you can serve your loved ones nutritious and flavourful meals at home. Soup Fun Fact - The word soup is of Sanskrit origin! It is derived from the su and po, which means good nutrition. Features and Benefits: • Made with Real Chicken and 100% real vegetables • Contains no added preservatives • Ready to eat in 3 simple steps • Serves 4 • Goes well with: White Sauce Pasta or Red Sauce Pasta • Chefs Tip: Garnish with grated cheese & garlic and serve with pan fried bread pieces",266560,"https://www.bigbasket.com/media/uploads/p/l/266560_9-knorr-classic-chicken-delite-soup.jpg"""
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , SOUPS , KNORR Classic Chicken Delite Soup,Knorr,1201504,https://www.bigbasket.com/pd/1201504/knorr-classic-chicken-delite-soup-3x44-g/,"Knorr Classic Chicken Delite Soup, 3x44 g Multipack",165,Rs 148.50,17,3x44 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/1201504_2-knorr-classic-chicken-delite-soup.jpg,"The Knorr Chicken Delite Soup is made with Real Chicken and vegetables giving it a lip-smacking taste and perfect consistency every time. Made with 100% real vegetables and no added preservatives, this soup is ready in three simple steps and serves four. This is the perfect soup for all Chicken lovers. So now enjoy Restaurant like delicious Soup at home.Knorr Soups range comprises of 11 delicious flavours of 4 serve soups and 7 flavours of Cup-a-soup. Great taste is in our Nature! Knorr has gone to great lengths to ensure a perfect blend of Ingredients and consistency that give you Restaurant like Soup at home.About Knorr: Just like you, we love everything about food, because no delicious meal is cooked without love. Love for carefully selected Ingredients, flavours and spices, or the aroma of dinner wafting through your home. Love for the people you feed everyday; your family and friends, relatives and guests, the people that matter to you the most. With Knorr as your cooking partner, you can serve your loved ones nutritious and flavourful meals at home. Soup Fun Fact - The word soup is of Sanskrit origin! It is derived from the su and po, which means good nutrition. Features and Benefits: • Made with Real Chicken and 100% real vegetables • Contains no added preservatives • Ready to eat in 3 simple steps • Serves 4 • Goes well with: White Sauce Pasta or Red Sauce Pasta • Chefs Tip: Garnish with grated cheese & garlic and serve with pan fried bread pieces",1201504,https://www.bigbasket.com/media/uploads/p/l/1201504_2-knorr-classic-chicken-delite-soup.jpg
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , SOUPS , KNORR Classic Chicken Delite Soup,Knorr,1203858,https://www.bigbasket.com/pd/1203858/knorr-classic-chicken-delite-soup-5x44-g/,"Knorr Classic Chicken Delite Soup, 5x44 g Multipack",275,,,5x44 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/1203858_4-knorr-classic-chicken-delite-soup.jpg,"The Knorr Chicken Delite Soup is made with Real Chicken and vegetables giving it a lip-smacking taste and perfect consistency every time. Made with 100% real vegetables and no added preservatives, this soup is ready in three simple steps and serves four. This is the perfect soup for all Chicken lovers. So now enjoy Restaurant like delicious Soup at home.Knorr Soups range comprises of 11 delicious flavours of 4 serve soups and 7 flavours of Cup-a-soup. Great taste is in our Nature! Knorr has gone to great lengths to ensure a perfect blend of Ingredients and consistency that give you Restaurant like Soup at home.About Knorr: Just like you, we love everything about food, because no delicious meal is cooked without love. Love for carefully selected Ingredients, flavours and spices, or the aroma of dinner wafting through your home. Love for the people you feed everyday; your family and friends, relatives and guests, the people that matter to you the most. With Knorr as your cooking partner, you can serve your loved ones nutritious and flavourful meals at home. Soup Fun Fact - The word soup is of Sanskrit origin! It is derived from the su and po, which means good nutrition. Features and Benefits: • Made with Real Chicken and 100% real vegetables • Contains no added preservatives • Ready to eat in 3 simple steps • Serves 4 • Goes well with: White Sauce Pasta or Red Sauce Pasta • Chefs Tip: Garnish with grated cheese & garlic and serve with pan fried bread pieces",1203858,https://www.bigbasket.com/media/uploads/p/l/1203858_4-knorr-classic-chicken-delite-soup.jpg
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , SOUPS , KNORR Classic Chicken Delite Soup,Knorr,1205815,https://www.bigbasket.com/pd/1205815/knorr-classic-chicken-delite-soup-4x44-g/,"Knorr Classic Chicken Delite Soup, 4x44 g Multipack",220,,,4x44 g,,https://www.bigbasket.com/media/uploads/p/mm/1205815_1-knorr-classic-chicken-delite-soup.jpg,"The Knorr Chicken Delite Soup is made with Real Chicken and vegetables giving it a lip-smacking taste and perfect consistency every time. Made with 100% real vegetables and no added preservatives, this soup is ready in three simple steps and serves four. This is the perfect soup for all Chicken lovers. So now enjoy Restaurant like delicious Soup at home.Knorr Soups range comprises of 11 delicious flavours of 4 serve soups and 7 flavours of Cup-a-soup. Great taste is in our Nature! Knorr has gone to great lengths to ensure a perfect blend of Ingredients and consistency that give you Restaurant like Soup at home.About Knorr: Just like you, we love everything about food, because no delicious meal is cooked without love. Love for carefully selected Ingredients, flavours and spices, or the aroma of dinner wafting through your home. Love for the people you feed everyday; your family and friends, relatives and guests, the people that matter to you the most. With Knorr as your cooking partner, you can serve your loved ones nutritious and flavourful meals at home. Soup Fun Fact - The word soup is of Sanskrit origin! It is derived from the su and po, which means good nutrition. Features and Benefits: • Made with Real Chicken and 100% real vegetables • Contains no added preservatives • Ready to eat in 3 simple steps • Serves 4 • Goes well with: White Sauce Pasta or Red Sauce Pasta • Chefs Tip: Garnish with grated cheese & garlic and serve with pan fried bread pieces",1205815,https://www.bigbasket.com/media/uploads/p/l/1205815_1-knorr-classic-chicken-delite-soup.jpg
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , PARLE Cookies - Hide & Seek Caffe Mocha,Parle,1206641,https://www.bigbasket.com/pd/1206641/parle-cookies-hide-seek-caffe-mocha-2x120-g/,"Parle Cookies - Hide & Seek Caffe Mocha, 2x120 g Multipack",60,Rs 45,25%,2x120 g,,https://www.bigbasket.com/media/uploads/p/mm/1206641_2-parle-cookies-hide-seek-caffe-mocha.jpg,"Parle Hide and Seek Caffe Mocha biscuits are crispy, sweet and good in taste. Play a game of hide and seek with your taste buds. Feel the extremely delectable taste of Chocolates, comes in a form of choco chips, covering the entire parts of the Parle Hide & Seek Cream biscuits. First, of its kind chocolate chip cookies in India, Hide & Seek was launched in 1996 – best known today for its rich chocolaty experience. Hide & Seek range includes: Hide & Seek Classic Chocolate Chip Hide & Seek Caffe Mocha Hide & Seek Black Bourbon (Choco + Vanilla) Hide & Seek Creme Sandwiches Hide & Seek Choco Rolls",1206641,https://www.bigbasket.com/media/uploads/p/l/1206641_2-parle-cookies-hide-seek-caffe-mocha.jpg
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , PARLE Hide & Seek Caffe Mocha Cookies,Parle,100145877,https://www.bigbasket.com/pd/100145877/parle-hide-seek-caffe-mocha-cookies-120-g-pouch/,"Parle Hide & Seek Caffe Mocha Cookies, 120 g Pouch",30,Rs 22.50,25%,120 g,veg,https://www.bigbasket.com/media/uploads/p/mm/100145877_5-parle-hide-seek-caffe-mocha-cookies.jpg,"Parle Hide and Seek Caffe Mocha biscuits are crispy, sweet and good in taste. Play a game of hide and seek with your taste buds. Feel the extremely delectable taste of Chocolates, comes in a form of choco chips, covering the entire parts of the Parle Hide & Seek Cream biscuits.",8.90172E+12,"https://www.bigbasket.com/media/uploads/p/l/100145877_5-parle-hide-seek-caffe-mocha-cookies.jpg"""
, SNACKS & BRANDED FOODS , FROZEN VEGGIES & SNACKS , FROZEN VEG SNACKS ," MCCAIN Veggie Fingers - Veggie Delight with Corn, Carrot & Peas",McCain,40016992,https://www.bigbasket.com/pd/40016992/mccain-veggie-fingers-veggie-delight-with-corn-carrot-peas-400-g/,"McCain Veggie Fingers - Veggie Delight with Corn, Carrot & Peas, 400 g",115,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40016992_5-mccain-veggie-fingers-veggie-delight-with-corn-carrot-peas.jpg,"McCain Veggie Fingers - Veggie Delight with Corn, Carrot & Peas 400 g",40016992,"https://www.bigbasket.com/media/uploads/p/l/40016992_5-mccain-veggie-fingers-veggie-delight-with-corn-carrot-peas.jpg"""
, SNACKS & BRANDED FOODS , READY TO COOK & EAT ," PAPADS, READY TO FRY ", IYERS Papad - Chilly (Mangalore),Iyers,295248,https://www.bigbasket.com/pd/295248/iyers-papad-chilly-mangalore-200-g-pouch/,"Iyers Papad - Chilly (Mangalore), 200 g Pouch",55,,,200 g,,https://www.bigbasket.com/media/uploads/p/mm/295248_4-iyers-papad-chilly-mangalore.jpg,Iyers has been credited with keeping exotic Indian everyday fare on the table with its range of easy to use and high quality products that are genuinely natural. The wide range of papads from the house of Iyers only goes on to show the innovative development of products to suit a variety of palates.,8.908E+12,"https://www.bigbasket.com/media/uploads/p/l/295248_4-iyers-papad-chilly-mangalore.jpg"""
, SNACKS & BRANDED FOODS , FROZEN VEGGIES & SNACKS , FROZEN VEG SNACKS , AMUL HAPPY TREATS French Fries,Amul Happy Treats,40119525,https://www.bigbasket.com/pd/40119525/amul-happy-treats-french-fries-750-g/,"Amul Happy Treats French Fries, 750 g",119,,,750 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40119525_4-amul-happy-treats-french-fries.jpg,"Amul Happy Treats presents an exciting range of frozen potato snacks, which are thick and crisp on the outside and soft on the inside. These French Fries served hot with tomato ketchup is an ideal anytime snack that can go well with lunch and dinner too. French fries are a favourite of most kids, making it an ideal play date or a birthday party snack. Amul French fries are A Grade thicker fries of 9 mm.",8.90126E+12,"https://www.bigbasket.com/media/uploads/p/l/40119525_4-amul-happy-treats-french-fries.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , RCL Cookies - Butter,RCL,40039460,https://www.bigbasket.com/pd/40039460/rcl-cookies-butter-250-g/,"RCL Cookies - Butter, 250 g",65,,,250 g,,https://www.bigbasket.com/media/uploads/p/mm/40039460_3-rcl-cookies-butter.jpg,"With the stellar performance of our dreamy pure butter and milk, baked to perfection, we present to you, our Butter Cookies. The buttery crunchy taste in every bite of our butter cookies makes them a most desirable snack. Our mellow and delicious Butter Cookies are the answers you are looking for your hungry senses with a delectable bite. Indulg.",40039460,"https://www.bigbasket.com/media/uploads/p/l/40039460_3-rcl-cookies-butter.jpg"""
